"VPID","BNF","ATC","DDD","DDD_UOMCD"
"11763311000001108","04020100","N05AX13","6","258684004"
"11763411000001101","04020100","N05AX13","6","258684004"
"11750011000001109","","B03XA01","1000","767525000"
"11750211000001104","","B03XA01","1000","767525000"
"11750311000001107","","B03XA01","1000","767525000"
"11750411000001100","","B03XA01","1000","767525000"
"11750511000001101","","B03XA01","1000","767525000"
"11750611000001102","","B03XA01","1000","767525000"
"11750711000001106","","B03XA01","1000","767525000"
"11750111000001105","","B03XA01","1000","767525000"
"11740711000001109","","M03CA01","100","258684004"
"11740611000001100","","M03CA01","100","258684004"
"11740911000001106","","M03CA01","100","258684004"
"11740811000001101","","M03CA01","100","258684004"
"11741111000001102","","M03CA01","100","258684004"
"11741211000001108","","M03CA01","100","258684004"
"11741411000001107","","M03CA01","100","258684004"
"11741311000001100","","M03CA01","100","258684004"
"11738011000001105","","G03CA01","25","258685003"
"11741511000001106","","M03CA01","100","258684004"
"11741611000001105","","M03CA01","100","258684004"
"11741711000001101","","M03CA01","100","258684004"
"11742811000001100","","M03CA01","100","258684004"
"11741911000001104","","M03CA01","100","258684004"
"11741811000001109","","M03CA01","100","258684004"
"11742111000001107","","M03CA01","100","258684004"
"11742011000001106","","M03CA01","100","258684004"
"11742311000001109","","M03CA01","100","258684004"
"11742211000001101","","M03CA01","100","258684004"
"11742511000001103","","M03CA01","100","258684004"
"11742411000001102","","M03CA01","100","258684004"
"11742711000001108","","M03CA01","100","258684004"
"11742611000001104","","M03CA01","100","258684004"
"11711211000001100","","N06AA09","75","258684004"
"11711311000001108","","N06AA09","75","258684004"
"11711411000001101","","N06AA09","75","258684004"
"11711511000001102","","N06AA09","75","258684004"
"11711611000001103","","N06AA09","75","258684004"
"11711711000001107","","N06AA09","75","258684004"
"11714611000001101","","H02AB02","1.5","258684004"
"11711811000001104","","N06AA09","75","258684004"
"11714511000001100","","H02AB02","1.5","258684004"
"11714811000001102","","H02AB02","1.5","258684004"
"11714711000001105","","H02AB02","1.5","258684004"
"11714911000001107","","H02AB02","1.5","258684004"
"11712011000001102","","C08CA01","5","258684004"
"11711911000001109","","C08CA01","5","258684004"
"11715111000001108","","H02AB02","1.5","258684004"
"11712211000001107","","C08CA01","5","258684004"
"11715011000001107","","H02AB02","1.5","258684004"
"11712111000001101","","C08CA01","5","258684004"
"11715311000001105","","H02AB02","1.5","258684004"
"11715211000001102","","H02AB02","1.5","258684004"
"11712311000001104","","A05BA01","",""
"11715511000001104","","H02AB02","1.5","258684004"
"11712411000001106","","A11GA01","200","258684004"
"11715411000001103","","H02AB02","1.5","258684004"
"11715711000001109","","H02AB02","1.5","258684004"
"11712511000001105","","A11GA01","200","258684004"
"11715611000001100","","H02AB02","1.5","258684004"
"11715911000001106","","H02AB02","1.5","258684004"
"11712611000001109","","A11GA01","200","258684004"
"11715811000001101","","H02AB02","1.5","258684004"
"11712711000001100","","A11GA01","200","258684004"
"11716111000001102","","H02AB02","1.5","258684004"
"11716011000001103","","H02AB02","1.5","258684004"
"11716311000001100","","H02AB02","1.5","258684004"
"11716211000001108","","H02AB02","1.5","258684004"
"11712811000001108","","B01AC06","",""
"11716511000001106","","H02AB02","1.5","258684004"
"11716411000001107","","H02AB02","1.5","258684004"
"11716711000001101","","H02AB02","1.5","258684004"
"11716611000001105","","H02AB02","1.5","258684004"
"11716911000001104","","H02AB02","1.5","258684004"
"11716811000001109","","H02AB02","1.5","258684004"
"11714011000001108","","H01BA02","400","258685003"
"11713911000001105","","H01BA02","400","258685003"
"11714211000001103","","H01BA02","400","258685003"
"11714111000001109","","H01BA02","400","258685003"
"11714411000001104","","H01BA02","400","258685003"
"11714311000001106","","H01BA02","400","258685003"
"11713411000001102","","J01AA01","600","258684004"
"11713311000001109","","J01AA01","600","258684004"
"11713611000001104","","J01AA01","600","258684004"
"11713511000001103","","J01AA01","600","258684004"
"11713811000001100","","J01AA01","600","258684004"
"11713711000001108","","J01AA01","600","258684004"
"11713011000001106","","J04BA02","50","258684004"
"11712911000001103","","J04BA02","50","258684004"
"11706511000001109","","C03DB01","10","258684004"
"11706411000001105","","C03DB01","10","258684004"
"11706711000001104","","C03DB01","10","258684004"
"11706611000001108","","C03DB01","10","258684004"
"11706911000001102","","C03DB01","10","258684004"
"11706811000001107","","C03DB01","10","258684004"
"11707111000001102","","C03DB01","10","258684004"
"11707011000001103","","C03DB01","10","258684004"
"11719011000001109","","N07BC06","",""
"11707311000001100","","C03DB01","10","258684004"
"11707211000001108","","C03DB01","10","258684004"
"11719111000001105","","N07BC06","",""
"11707511000001106","","C03DB01","10","258684004"
"11719211000001104","","N07BC06","",""
"11707411000001107","","C03DB01","10","258684004"
"11707711000001101","","C03DB01","10","258684004"
"11719311000001107","","N07BC06","",""
"11707611000001105","","C03DB01","10","258684004"
"11707911000001104","","C03DB01","10","258684004"
"11719411000001100","","N07BC06","",""
"11707811000001109","","C03DB01","10","258684004"
"11719511000001101","","N07BC06","",""
"11708111000001101","","C03DB01","10","258684004"
"11719611000001102","","N07BC06","",""
"11708011000001102","","C03DB01","10","258684004"
"11719711000001106","","N07BC06","",""
"11719811000001103","","N07BC06","",""
"11719911000001108","","N07BC06","",""
"11708311000001104","","C03DB01","10","258684004"
"11720011000001105","","N07BC06","",""
"11708211000001107","","C03DB01","10","258684004"
"11720111000001106","","N07BC06","",""
"11708511000001105","","C03DB01","10","258684004"
"11708411000001106","","C03DB01","10","258684004"
"11720211000001100","","N07BC06","",""
"11708711000001100","","C03DB01","10","258684004"
"11720311000001108","","N07BC06","",""
"11708611000001109","","C03DB01","10","258684004"
"11720411000001101","","N07BC06","",""
"11720511000001102","","N07BC06","",""
"11718511000001107","","R05DA09","90","258684004"
"11718411000001108","","R05DA09","90","258684004"
"11718711000001102","","R05DA09","90","258684004"
"11708911000001103","","C01BD01","200","258684004"
"11718611000001106","","R05DA09","90","258684004"
"11708811000001108","","C01BD01","200","258684004"
"11718911000001100","","R05DA09","90","258684004"
"11709111000001108","","C01BD01","200","258684004"
"11718811000001105","","R05DA09","90","258684004"
"11709011000001107","","C01BD01","200","258684004"
"11709311000001105","","C01BD01","200","258684004"
"11718311000001101","","N06BA02","15","258684004"
"11709211000001102","","C01BD01","200","258684004"
"11718211000001109","","N06BA02","15","258684004"
"11709511000001104","","C01BD01","200","258684004"
"11709411000001103","","C01BD01","200","258684004"
"11717111000001104","","N06BA02","15","258684004"
"11709711000001109","","C01BD01","200","258684004"
"11709611000001100","","C01BD01","200","258684004"
"11717011000001100","","N06BA02","15","258684004"
"11717311000001102","","N06BA02","15","258684004"
"11717211000001105","","N06BA02","15","258684004"
"11717511000001108","","N06BA02","15","258684004"
"11709911000001106","","C01BD01","200","258684004"
"11717411000001109","","N06BA02","15","258684004"
"11709811000001101","","C01BD01","200","258684004"
"11710111000001100","","C01BD01","200","258684004"
"11717711000001103","","N06BA02","15","258684004"
"11710011000001101","","C01BD01","200","258684004"
"11717611000001107","","N06BA02","15","258684004"
"11710311000001103","","C01BD01","200","258684004"
"11717911000001101","","N06BA02","15","258684004"
"11710211000001106","","C01BD01","200","258684004"
"11710511000001109","","C01BD01","200","258684004"
"11717811000001106","","N06BA02","15","258684004"
"11710411000001105","","C01BD01","200","258684004"
"11718111000001103","","N06BA02","15","258684004"
"11710711000001104","","C01BD01","200","258684004"
"11718011000001104","","N06BA02","15","258684004"
"11710611000001108","","C01BD01","200","258684004"
"11710911000001102","","C01BD01","200","258684004"
"11710811000001107","","C01BD01","200","258684004"
"11711111000001106","","C01BD01","200","258684004"
"11711011000001105","","C01BD01","200","258684004"
"11649811000001100","","S01EC01","750","258684004"
"11649911000001105","","S01EC01","750","258684004"
"11650411000001105","","C01AA05","250","258685003"
"11651511000001102","","S01EC01","750","258684004"
"11650211000001106","","S01EC01","750","258684004"
"11650311000001103","","C01AA05","250","258685003"
"11650811000001107","","S01EC01","750","258684004"
"11650611000001108","","C01AA05","250","258685003"
"11650711000001104","","S01EC01","750","258684004"
"11650511000001109","","C01AA05","250","258685003"
"11651211000001100","","S01EC01","750","258684004"
"11651111000001106","","S01EC01","750","258684004"
"11650111000001100","","C01AA05","250","258685003"
"11650011000001101","","C01AA05","250","258685003"
"11651711000001107","","S01EC01","750","258684004"
"11651611000001103","","S01EC01","750","258684004"
"11651911000001109","","S01EC01","750","258684004"
"11651811000001104","","S01EC01","750","258684004"
"11652411000001106","","S01EC01","750","258684004"
"11651011000001105","","M01AB05","100","258684004"
"11652311000001104","","S01EC01","750","258684004"
"11652611000001109","","S01EC01","750","258684004"
"11650911000001102","","M01AB05","100","258684004"
"11652511000001105","","S01EC01","750","258684004"
"11652811000001108","","S01EC01","750","258684004"
"11651311000001108","","M01AB05","100","258684004"
"11652711000001100","","S01EC01","750","258684004"
"11654511000001100","","S01EC01","750","258684004"
"11651411000001101","","M01AB05","100","258684004"
"11654411000001104","","S01EC01","750","258684004"
"11652111000001101","","M01AB05","100","258684004"
"11654711000001105","","S01EC01","750","258684004"
"11654611000001101","","S01EC01","750","258684004"
"11655211000001102","","S01EC01","750","258684004"
"11655111000001108","","S01EC01","750","258684004"
"422978008","05030301","J05AF11","600","258684004"
"11655511000001104","","D05BB02","35","258684004"
"11655411000001103","","D05BB02","35","258684004"
"11655911000001106","","A11CC03","1","258685003"
"11655811000001101","","A11CC03","1","258685003"
"11655711000001109","","A11CC03","1","258685003"
"11655611000001100","","A11CC03","1","258685003"
"11656111000001102","","A11CC03","1","258685003"
"11656011000001103","","A11CC03","1","258685003"
"11656211000001108","","R06AD01","30","258684004"
"11656311000001100","","R06AD01","30","258684004"
"11656511000001106","","M04AA01","400","258684004"
"11656411000001107","","M04AA01","400","258684004"
"11656711000001101","","M04AA01","400","258684004"
"11656611000001105","","M04AA01","400","258684004"
"11656911000001104","","M04AA01","400","258684004"
"11656811000001109","","M04AA01","400","258684004"
"11649111000001107","","","",""
"11649311000001109","","","",""
"11649211000001101","","","",""
"11648811000001107","","N02AA08","150","258684004"
"11648911000001102","","N02AA08","150","258684004"
"11648411000001105","","S01EC01","750","258684004"
"11649011000001106","","N02AA08","150","258684004"
"11648311000001103","","S01EC01","750","258684004"
"11648611000001108","","S01EC01","750","258684004"
"11648511000001109","","S01EC01","750","258684004"
"11649411000001102","","","",""
"11648711000001104","","M01AB05","100","258684004"
"11649611000001104","08020200","L04AD02","5","258684004"
"11649511000001103","08020200","L04AD02","5","258684004"
"11649711000001108","08020200","L04AD02","5","258684004"
"11612111000001109","","H02AB02","1.5","258684004"
"11612811000001102","","","",""
"11612411000001104","","","",""
"11611611000001107","","A11GA01","200","258684004"
"11590211000001106","","N06AB03","20","258684004"
"35897311000001103","07040500","G04BE01","20","258685003"
"35898111000001104","07040500","G04BE01","20","258685003"
"11589211000001100","","A16AA01","2","258682000"
"11589011000001105","01060500","","",""
"11589411000001101","","A11HA02","160","258684004"
"11564011000001106","06040200","G03BA03","50","258684004"
"414126009","","L01EB02","",""
"11563911000001108","","M01AX05","",""
"11550711000001105","01050200","","",""
"11550111000001109","","","",""
"11550311000001106","","","",""
"11544011000001104","","V08CA08","",""
"11545211000001105","","V08CA04","",""
"11545611000001107","","V08CA04","",""
"11509311000001109","","B01AB05","",""
"11509411000001102","","","",""
"11498711000001109","05050500","P02BA01","3","258682000"
"11499111000001101","","P02BA01","3","258682000"
"374594007","","P02BA01","3","258682000"
"11499811000001108","","P02CA03","",""
"11504811000001104","","","",""
"11494111000001102","06010203","A10BJ01","15","258685003"
"11494211000001108","06010203","A10BJ01","15","258685003"
"11494311000001100","","L01XC06","",""
"11494411000001107","","L01XC06","",""
